[Agitococcus] lubricus group,[Anaerorhabdus] furcosa group,[Cytophaga] xylanolytica group,[Desulfobacterium] catecholicum group,[Eubacterium] brachy group,[Eubacterium] nodatum group,[Eubacterium] ruminantium group,Nov-24,Acetobacteroides,Achromatium,Achromobacter,Acidaminobacter,Acidibacter,Acidicaldus,Acidicapsa,Acidiphilium,Acidisoma,Acidithrix,Acidobacterium,Acidocella,Acidothermus,Acidovorax,Acinetobacter,Actibacter,AEGEAN-169 marine group,Aequorivita,Aeromonas,Aestuariibacter,Aestuariihabitans,Aestuariivita,Agarivorans,Agrococcus,Ahrensia,Albidiferax,Albimonas,Albirhodobacter,Alcanivorax,Algibacter,Algimonas,Algitalea,Algoriphagus,Alicycliphilus,Aliidiomarina,Aliiglaciecola,Alistipes,Alkalispirochaeta,Alkanibacter,Alkanindiges,alpha proteobacterium GMD21G01,Altererythrobacter,Alteromonas,Ambiguous_taxa,Aminobacter,Amphiplicatus,Amphritea,Amylibacter,Anaerobacterium,Anaeromyxobacter,Andalucia godoyi,Anderseniella,Annulohypoxylon stygium,Antarctobacter,Aquabacterium,Aquamicrobium,Aquibacter,Aquicella,Aquimarina,Aquimonas,Aquincola,Aquitalea,Arcicella,Arcobacter,Arenicella,Arenimonas,Armatimonas,Arthrobacter,Arthronema,Ascidiaceihabitans,Asticcacaulis,Aurantimonas,Aureimonas,Aureispira,Azoarcus,Azohydromonas,Azorhizobium,Azospirillum,Bacteriovorax,bacterium enrichment culture clone 30(2013),bacterium enrichment culture clone 46,bacterium GLA1,bacterium SH4-10,bacterium Sq1_host,Bacteroides,BAL58 marine group,Balneatrix,Bartonella,Bauldia,BD1-7 clade,Bdellovibrio,Beggiatoa,Belnapia,Bergeyella,Berkeleya fennica,Bizionia,Blastocatella,Blastochloris,Blastomonas,Blastopirellula,Bordetella,Bouteloua dactyloides,Braarudosphaera bigelowii,Bradyrhizobium,Brevibacillus,Brevundimonas,Bryobacter,Bryocella,Buchnera,Budvicia,Burkholderia-Paraburkholderia,Buttiauxella,C1-B045,Caedibacter,Caenimonas,Caldithrix,Calothrix,Campylobacter,Candidatus Accumulibacter,Candidatus Actinomarina,Candidatus Amoebophilus,Candidatus Anadelfobacter,Candidatus Aquiluna,Candidatus Arcanobacter,Candidatus Atelocyanobacterium (UCYN-A),Candidatus Bacilloplasma,Candidatus Blochmannia,Candidatus Branchiomonas,Candidatus Captivus,Candidatus Clavichlamydia,Candidatus Cryptoprodotis,Candidatus Endobugula,Candidatus Endoecteinascidia,Candidatus Endolissoclinum,Candidatus Finniella,Candidatus Fritschea,Candidatus Hepatincola,Candidatus Hepatoplasma,Candidatus Koribacter,Candidatus Latescibacter,Candidatus Limnoluna,Candidatus Mesochlamydia,Candidatus Metachlamydia,Candidatus Methanogranum,Candidatus Methylacidiphilum,Candidatus Methylopumilus,Candidatus Moranbacteria bacterium GW2011_GWC2_40_12,Candidatus Nitrosoarchaeum,Candidatus Nitrosopelagicus,Candidatus Nitrosopumilus,Candidatus Nitrosotalea,Candidatus Nitrotoga,Candidatus Nostocoida,Candidatus Odyssella,Candidatus Omnitrophus,Candidatus Paenicardinium,Candidatus Pelagibacter,Candidatus Planktoluna,Candidatus Protochlamydia,Candidatus Renichlamydia,Candidatus Rhabdochlamydia,Candidatus Rhodoluna,Candidatus Solibacter,Candidatus Symbiobacter,Candidatus Tenderia,Candidatus Thiobios,Candidatus Trichorickettsia,Candidatus Xenohaliotis,Candidatus Xiphinematobacter,Candidatus Yanofskybacteria bacterium GW2011_GWA2_41_22,Capnocytophaga,Carboxylicivirga,Castellaniella,Catellicoccus,Caulobacter,Cellulophaga,Cellvibrio,Cerasicoccus,Cercis gigantea,Cereibacter,Cetobacterium,Chamaesiphon,Chitinibacter,Chitinimonas,Chitinophaga,Chlamydia,Chlamydiae bacterium Ga0074140,Chlamydiales bacterium CRIB 32,Chlamydiales bacterium cvE18,Chloroflexi bacterium SCGC AB-629-P13,Chlorophyta symbiont of Baikalospongia sp.,Chondromyces,Christensenellaceae R-7 group,Chromobacterium,Chryseobacterium,Chryseolinea,Chthoniobacter,Chthonomonas,Citrobacter,CL500-29 marine group,CL500-3,Cloacibacterium,Clostridium sensu stricto 1,Cnuella,Cobetia,Cocleimonas,Colwellia,Comamonas,Confluentimicrobium,Coraliomargarita,Corynebacterium,Corynebacterium 1,Coxiella,Crenothrix,Criblamydiaceae bacterium cvE70,Croceicoccus,Crocinitomix,Cupriavidus,Curvibacter,Cycloclasticus,Cymbomonas tetramitiformis,Cytophaga,Cytophaga sp. Dex80-37,Dasania,Dechloromonas,Deefgea,deep-sea mussel NZ3 thioautotrophic gill symbiont,Defluviimonas,Defluviitaleaceae UCG-011,Delftia,Demequina,Denitratisoma,Derxia,Desulfatiglans,Desulfitibacter,Desulfobacca,Desulfobulbus,Desulfocapsa,Desulfococcus,Desulfofaba,Desulfomonile,Desulfopila,Desulfoprunum,Desulforhopalus,Desulfosarcina,Desulfosporosinus,Desulfotalea,Desulfovermiculus,Desulfuromonas,Devosia,dgA-11 gut group,Diaphorobacter,Dickeya,Dielma,Dinghuibacter,Dinoroseobacter,Diplorickettsia,Dokdonia,Dongia,Draconibacterium,Duganella,Dyadobacter,Dysgonomonas,Edaphobacter,Eimeria praecox,Ekhidna,Emcibacter,Emticicia,Endobacter,endosymbiont of Acanthamoeba sp. S40,endosymbionts,endosymbionts6,Endozoicomonas,Enhydrobacter,Ensifer,Enterococcus,Enterovibrio,Epilithonimonas,Erwinia,Erysipelotrichaceae UCG-004,Erythrobacter,Escherichia-Shigella,Eudoraea,Eutreptiella gymnastica,Euzebyella,Faecalibaculum,Falsirhodobacter,Falsochrobactrum,Family XIII UCG-002,Ferribacterium,Ferrimonas,Ferritrophicum,Ferruginibacter,Fibrella,Fibrobacter,Filimonas,Filomicrobium,Flavicella,Flavihumibacter,Flaviramulus,Flavirhabdus,Flavisolibacter,Flavobacterium,Flectobacillus,Flexibacter,Flexithrix,Fluviicola,Fodinicola,Formosa,Francisella,freshwater sediment metagenome,Fretibacter,Frigidibacter,FS140-16B-02 marine group,Fulvibacter,Fulvivirga,Fusibacter,G55,Gaetbulibacter,Gallionella,Gammaproteobacteria bacterium YH6,Gemella,Geminicoccus,Gemmata,Gemmatimonas,Gemmobacter,Geobacter,Geothermobacter,Geothrix,Gilliamella,Gilvibacter,GKS98 freshwater group,Glaciimonas,Glarea lozoyensis 74030,Gossypium arboreum,Gossypium hirsutum (upland cotton),Gracilaria salicornia,Granulicella,Granulosicoccus,Grimontia,Guggenheimella,H16,Hafnia-Obesumbacterium,Haliangium,Haliea,Halioglobus,Haliscomenobacter,Halobacteriovorax,Halocynthiibacter,Haloferula,Halomonas,Hasllibacter,Hellea,Henriciella,Herbaspirillum,Herminiimonas,hgcI clade,Hirschia,Hoeflea,Hoppeia,Hyaloperonospora arabidopsidis,Hydrocarboniphaga,Hydrocoleum lyngbyaceum HBC7,Hydrogenophaga,Hydrogenophilus,hydrothermal vent metagenome,Hymenobacter,Hyphomicrobium,Hyphomonas,Ideonella,Idiomarina,Ignatzschineria,Ignavibacterium,Ilumatobacter,Ilyobacter,Inquilinus,Iodobacter,Isosphaera,Jannaschia,Janthinobacterium,Jejudonia,Jhaorihella,JL-ETNP-F27,Kaistia,Kangiella,Kerstersia,Ketogulonicigenium,Kineosporia,Kistimonas,Klebsiella,Kordia,Kordiimonas,Kushneria,Labrenzia,Labrys,Lachnoclostridium 10,Lachnospiraceae NC2004 group,Lachnospiraceae ND3007 group,Lachnospiraceae NK4A136 group,Lachnospiraceae UCG-004,Lachnospiraceae UCG-008,Lactobacillus,Lagarostrobos franklinii,Lautropia,Leadbetterella,Lecanora strobilina,Leeia,Legionella,Lentimonas,Lentisphaera,Leptolyngbya,Leptospirillum,Leptothrix,Leucothrix,Lewinella,Limnobacter,Limnohabitans,Limnoraphis robusta CS-951,Lishizhenia,Litoreibacter,Litoribaculum,Litoricola,Litorimicrobium,Litorimonas,Loktanella,Luminiphilus,Luteibacter,Luteivirga,Luteolibacter,Lutibacter,Lutimaribacter,Lutimonas,Lysobacter,Magnetospira,Magnetovibrio,Maribacter,Maricaulis,Marimicrobium,marine group,marine metagenome,Marine Methylotrophic Group 3,marine sediment metagenome,Marinicella,Marinifilum,Mariniflexile,Marinobacter,Marinobacterium,Marinomonas,Marinoscillum,Marinospirillum,Mariprofundus,Maritalea,Maritimibacter,Maritimimonas,Marivirga,Marivita,Marmoricola,Massilia,Meganema,Mesorhizobium,Mesotaenium caldariorum,Methanococcoides,Methanoregula,Methylobacillus,Methylobacter,Methylobacterium,Methylocella,Methylocystis,Methyloglobulus,Methylomarinum,Methylomonas,Methyloparacoccus,Methylophaga,Methylorosula,Methylosinus,Methylosoma,Methylotenera,Microbacterium,Microcachrys tetragona,Microcoleus,Microcystis,Microthamnion kuetzingianum,Minicystis,Mogibacterium,Monodopsis sp. MarTras21,Moraxella,Motiliproteus,MSBL7,Mucilaginibacter,mucus bacterium 80,Muricauda,MWH-UniP1 aquatic group,Mycobacterium,Mycoplasma,Myroides,Neiella,Neochlamydia,Neptunomonas,Nereida,Nevskia,Nitrobacter,Nitrosomonas,Nitrospina,Nitrospira,Nitrospirillum,Nonlabens,Nordella,Noviherbaspirillum,Novosphingobium,NS10 marine group,NS2b marine group,NS3a marine group,NS4 marine group,NS5 marine group,obligately oligotrophic bacterium KI89C,Oceanicoccus,Oceaniovalibus,Oceanococcus,Ochrobactrum,Octadecabacter,Oedogonium cardiacum,Oleiphilus,Oleispira,Oltmannsiellopsis viridis,OM27 clade,OM43 clade,OM60(NOR5) clade,OM75 clade,Opitutus,Orientia,Ornatilinea,Oscillatoria,Paenibacillus,Paludibacter,Paludibacterium,Paludibaculum,Panacagrimonas,Pandoraea,Parachlamydia,Parachlorella kessleri,Paraferrimonas,Parafilimonas,Paraglaciecola,Parahaliea,Paramoritella,Parasediminibacterium,Parasegetibacter,Parasphingopyxis,Parcubacteria bacterium C7867-006,Parcubacteria bacterium SG8_24,Parcubacteria group bacterium GW2011_GWA1_40_21,Parcubacteria group bacterium GW2011_GWA1_60_11,Parcubacteria group bacterium GW2011_GWA2_38_13b,Parcubacteria group bacterium GW2011_GWA2_40_14,Parcubacteria group bacterium GW2011_GWA2_42_14,Parcubacteria group bacterium GW2011_GWA2_43_13,Parcubacteria group bacterium GW2011_GWA2_47_9,Parcubacteria group bacterium GW2011_GWF2_40_69,Parcubacteria group bacterium GW2011_GWF2_52_12,Parvibaculum,PAUC26f,Paucibacter,Paucimonas,Pectobacterium,Pedobacter,Pedomicrobium,Pedosphaera,Pelagicoccus,Pelagicola,Pelobacter,Pelomonas,Peptoclostridium,Peredibacter,Perlucidibaca,Persicirhabdus,Perspicuibacter,Phaeobacter,Phaeocystidibacter,Phaeodactylibacter,Phaeomarinomonas,Phaeovibrio,Phalacroma mitra,Phaselicystis,Phenylobacterium,Phormidium,Photobacterium,Phreatobacter,Phycisphaera,Pibocella,Picea glauca (white spruce),Pir4 lineage,Pirellula,Planctomyces,Planktomarina,Planktotalea,Plasmopara halstedii,Plesiomonas,Pleurocapsa,Polaribacter 1,Polaribacter 2,Polaribacter 3,Polaribacter 4,Polaromonas,Polycyclovorans,Polymorphobacter,Polynucleobacter,Ponticaulis,Pontivivens,Porphyridium purpureum,Portibacter,Porticoccus,possible genus 03,possible genus 04,Postechiella,Prasinoderma coloniale,Prevotellaceae UCG-004,Pricia,Prochlorococcus,Profundibacterium,Prolixibacter,Propionigenium,Propionivibrio,Prosthecobacter,Proteobacteria bacterium JGI 0000113-D06,Pseudahrensia,Pseudarcicella,Pseudenhygromyxa,Pseudoalteromonas,Pseudobacteriovorax,Pseudoclavibacter,Pseudofulvibacter,Pseudohaliea,Pseudohalocynthiibacter,Pseudohongiella,Pseudolabrys,Pseudomonas,Pseudophaeobacter,Pseudorhodobacter,Pseudoruegeria,Pseudoteredinibacter,Psychrobacter,Psychroflexus,Psychromonas,Psychroserpens,Puniceibacterium,Pylaiella littoralis,Pyramidobacter,Raoultella,Rathayibacter,RB41,Reichenbachiella,Reinekea,Reyranella,Rheinheimera,Rhizobacter,Rhizobium,Rhizomicrobium,Rhizorhapis,Rhodanobacter,Rhodobacter,Rhodobium,Rhodoblastus,Rhodocista sp. SCSIO 13435,Rhodoferax,Rhodopirellula,Rhodoplanes,Rhodovarius,Rhodovastum,Rhodovulum,Rickettsia,Rickettsiella,Rikenellaceae RC9 gut group,Robiginitalea,Robiginitomaculum,Roseburia,Roseiarcus,Roseibacillus,Roseibacterium,Roseivirga,Roseobacter,Roseobacter clade CHAB-I-5 lineage,Roseobacter clade NAC11-7 lineage,Roseococcus,Roseomonas,Roseospirillum,Roseovarius,Rothia,Rubellimicrobium,Rubidimonas,Rubripirellula,Rubritalea,Rubritepida,Rubrivivax,Rubrobacter,Ruegeria,Ruminiclostridium 9,Ruminococcaceae UCG-005,Ruminococcaceae UCG-010,Ruminococcaceae UCG-014,Ruminococcus 1,Ruminococcus 2,Runella,Sagittula,Salinihabitans,Salinirepens,Salinisphaera,Salinispira,Salinispirillum,Sandaracinus,Sandarakinorhabdus,SAR86 cluster bacterium BACL1 MAG-120924-bin88,SAR92 clade,Sarcina,Scardovia,Schleiferia,Schlesneria,Sclerotinia borealis,Sedimenticola,Sedimentitalea,Sediminibacterium,Sediminicola,SEEP-SRB1,Segetibacter,Seohaeicola,Serratia,Shewanella,Shimia,Shinella,Sideroxydans,Simiduia,Simkania,Simplicispira,Singulisphaera,Sinobacterium,Sinorickettsia chlamys,Skermanella,SM1A02,Sneathiella,Sodalis,Sorangium,Sphaerotilus,Sphingobacterium,Sphingobium,Sphingomonas,Sphingomonas sp. LYH-20,Sphingopyxis,Sphingorhabdus,Spirochaeta 2,Spirosoma,Spongiimonas,Spongiivirga,Sporocytophaga,Staphylococcus,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Sterolibacterium,Streptococcus,Subsaxibacter,Sulfitobacter,Sulfuricurvum,Sulfuriferula,Sulfurifustis,Sulfurimonas,Sulfuritalea,Sulfurospirillum,Sulfurovum,Sutterella,SV1-3,Sva0081 sediment group,Synechococcus,Synechococcus sp. PS717,Syntrophus,Taibaiella,Tamlana,Tateyamaria,Telmatospirillum,Tenacibaculum,Terriglobus,Terrimicrobium,Terrimonas,Terrisporobacter,Tetraselmis sp. GSL018,Thalassiosira rotula,Thalassobaculum,Thalassobius,Thalassolituus,Thalassospira,Thalassotalea,Thermoflexus,Thioalkalispira,Thiobacillus,Thiolapillus,Thiomicrospira,Thiomonas,Thiorhodospira,Thiothrix,Tistlia,Tolumonas,Treponema 2,Triticum aestivum (bread wheat),Truepera,Turneriella,Uliginosibacterium,Ulvibacter,Umboniibacter,uncultured,uncultured Acanthamoeba,uncultured Acidobacteria bacterium,uncultured Acidobacteriales bacterium,uncultured actinobacterium,uncultured alpha proteobacterium,uncultured anaerobic bacterium,uncultured Anaeromyxobacter sp.,uncultured Antarctic bacterium LB3-13,uncultured archaeon,uncultured archaeon 20c-10,uncultured archaeon WCHD3-30,uncultured Armatimonadetes bacterium,uncultured Bacteriovorax sp.,uncultured bacterium,uncultured bacterium AD264-E4,uncultured bacterium Ak20-3,uncultured Bacteroidales bacterium,uncultured Bacteroidetes bacterium,uncultured Bacteroidetes/Chlorobi group bacterium,uncultured beta proteobacterium,uncultured Bradyrhizobium sp.,uncultured Burkholderia sp.,uncultured candidate division SR1 bacterium,uncultured candidate division WS5 bacterium,uncultured Candidatus Dependentiae bacterium,uncultured Candidatus Gracilibacteria bacterium,uncultured Candidatus Marinimicrobia bacterium,uncultured Candidatus Midichloria sp.,uncultured Candidatus Saccharibacteria bacterium,uncultured Chlamydia sp.,uncultured Chlorobi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexus sp.,uncultured Clostridia bacterium,uncultured Clostridiales bacterium,uncultured Coxiella sp.,uncultured crenarchaeote,uncultured cyanobacterium,uncultured Cyanobacterium sp.,uncultured Cystobacterineae bacterium,uncultured Cytophagaceae bacterium,uncultured Cytophagales bacterium,uncultured deep-sea bacterium,uncultured delta proteobacterium,uncultured diatom,uncultured Epsilonproteobacteria bacterium,uncultured eubacterium WD2107,uncultured eubacterium WD294,uncultured eukaryote,uncultured euryarchaeote,uncultured Firmicutes bacterium,uncultured forest soil bacterium,uncultured gamma proteobacterium,uncultured gamma proteobacterium CHAB-XI-27,uncultured gamma proteobacterium HF0200_24F15,uncultured gamma proteobacterium HF4000_19M20,uncultured Gemmatimonadales bacterium,uncultured Gemmatimonadetes bacterium,uncultured Geoalkalibacter sp.,uncultured Green Bay ferromanganous micronodule bacterium MNG7,uncultured Latescibacteria bacterium,uncultured Lentisphaerae bacterium,uncultured marine archaeon,uncultured marine bacterium,uncultured marine eukaryote,uncultured marine group I thaumarchaeote,uncultured marine group II euryarchaeote,uncultured marine microorganism,uncultured Methylococcaceae bacterium,uncultured Microgenomates group bacterium,uncultured microorganism,uncultured Myxococcales bacterium,uncultured Nannocystineae bacterium,uncultured Nautiliales bacterium,uncultured Nitrospinaceae bacterium,uncultured Oceanospirillales bacterium,uncultured organism,uncultured Parcubacteria group bacterium,uncultured Phaeobacter sp.,uncultured phototrophic eukaryote,uncultured Planctomyces sp.,uncultured Planctomycetaceae bacterium,uncultured Planctomycetales bacterium,uncultured planctomycete,uncultured prokaryote,uncultured proteobacterium,uncultured Rhodocyclaceae bacterium,uncultured Rhodospirillaceae bacterium,uncultured Rhodospirillales bacterium,uncultured Rickettsiales bacterium,uncultured rumen bacterium,uncultured SAR11 cluster alpha proteobacterium,uncultured SAR202 cluster bacterium,uncultured soil bacterium,uncultured soil bacterium PBS-87,uncultured Stigmatella sp.,uncultured Syntrophobacteraceae bacterium,uncultured Termite group 1 bacterium,uncultured Tetrasphaera sp.,uncultured thaumarchaeote,uncultured Verrucomicrobia bacterium,uncultured Verrucomicrobia subdivision 5 bacterium,uncultured Verrucomicrobiales bacterium,uncultured Vibrio sp.,Undibacterium,unidentified archaeon,unidentified marine bacterioplankton,unidentified rhodophyte PRD01a010B,Urania-1B-19 marine sediment group,vadinBC27 wastewater-sludge group,Variibacter,Variovorax,Verrucomicrobia bacterium SCGC AG-212-E04,Verrucomicrobia bacterium YJF2-48,Verrucomicrobium,Verticia,Vespertiliibacter,Vibrio,Vitellibacter,Vitreoscilla,Waddlia,wastewater metagenome,Wenyingzhuangia,Winogradskyella,Woodsholea,Xanthomonas,Yersinia,Zavarzinia,ZD0417 marine group,Zobellia,Zoogloea,Zymomonas,Distancefrom_L1,Sample_Depth
0,0,0,2.33E-05,0,2.33E-05,0,0,0,0,0.001515339,4.67E-05,0,0,0,0,0,0,0,0,0,0,4.67E-05,0.000116643,0.001447435,0,0,0,0,0,0,0,0,0,4.66E-05,0,2.34E-05,4.66E-05,0,4.66E-05,0,0,0,0,0,0,0,0,0,0.000163168,0,0.000360292,0,0,0,0.000139995,0,0,0,0,0,2.34E-05,0,0,0.000349868,6.99E-05,0,2.33E-05,0,0,0,4.66E-05,4.66E-05,0,2.34E-05,0,0,0.013925995,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0.001166248,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0.001842333,0,0,0,0,0,4.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003754424,0,0,0,0,6.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056022,0.000886676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-05,0,0,4.66E-05,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002612905,0,0,0,0,0.000116583,4.67E-05,0,0.000163348,0,0,0,0.009747337,0,0,0,0.000349868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,2.33E-05,0,0,0,0,0.000349809,6.99E-05,0,2.34E-05,0,0,0,0,0,9.32E-05,0,6.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,0.000163288,0,0,0,0,0,0,0,0,0,4.67E-05,0,0,0,0,0,2.33E-05,0.000349749,0,0.000769794,0,0,0.000163288,0,0,0,0.046430292,0,0.024742161,2.34E-05,0,4.67E-05,0,4.67E-05,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99E-05,0,0,0,0.001095951,0,0,0.000419746,0,2.34E-05,0.000209993,0,9.33E-05,9.32E-05,0.117875717,9.33E-05,0.00062932,0,0.01949581,0,0,0,0,4.67E-05,4.66E-05,0,0,0,0,0,0,0,0,0,2.33E-05,0,9.34E-05,0,0,2.34E-05,2.34E-05,0,0,0,6.99E-05,0,0,0,2.34E-05,0,0,0,4.67E-05,0,0,0,2.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-05,0,0,0,0,0,0.000536269,0.001235827,0,0.000186581,0,0,6.99E-05,0,0.000536748,0,0.000349809,0.000233226,0.006623968,0,0,0,4.67E-05,0.000303044,0.000116583,0,0,0,0.000116583,2.34E-05,0.000489744,0,4.51E-05,0,0,2.34E-05,0,0,0,0.001702637,0.000139995,0,0,0,0,0,2.33E-05,0,0,0,0,0,2.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002518598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-05,0,0,0.000139935,0,0,0,4.67E-05,0,0,9.34E-05,0.001328638,0.000536329,0.028217851,0.012522393,0.107079152,0,0,2.34E-05,0,0,0.000279811,0,4.66E-05,0,0,2.34E-05,0.008862994,0.01249928,0.000420225,0,0,0,4.67E-05,2.34E-05,0,0,0,0,0,0,0,0,0,0,2.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-05,0,0,2.34E-05,0.000139935,0,0,0,6.99E-05,0,0.006482536,2.34E-05,2.33E-05,0,0,0,0,0,0,0,0,2.33E-05,0,0,0,0,0,0,0.001562103,0.000326516,0.000209873,0,0,0,0,0.000139935,0.003311565,0.001282771,0,0,0,0,0,0,0,9.32E-05,0,0,0,7.00E-05,9.33E-05,0,0,0.089899844,0.006645346,0.000559682,6.99E-05,0,0,0,0.000139816,0,0,2.34E-05,2.34E-05,0,0.000419746,0,7.00E-05,0.002076815,0,9.34E-05,0,2.33E-05,0,0,0,0,0.000139935,9.33E-05,0,0,0,0,0,0,0,0,0,2.34E-05,0,0,0,0,0,2.33E-05,0.00228597,0,0,0,0,0,0,0,0.000139995,0,0,0,0,0.000139756,0,0,0.009235138,2.33E-05,0,7.00E-05,0,0.004034295,0,0,0,2.33E-05,0,0,0.000116643,0.000979488,0.002285671,0,0,0,4.67E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653451,0,0,0.000932962,0,0,0,4.66E-05,0,2.34E-05,0,0,0,4.66E-05,4.67E-05,0,0,0,6.99E-05,2.33E-05,0,0,4.66E-05,2.33E-05,0,0,0,0,0,0,0,2.33E-05,0.000139935,0,2.33E-05,0.000209873,0,0,0.000443218,0,0,4.66E-05,0,0,0,0,0,0.00244854,0.000373161,0,0,0,2.34E-05,0,0,6.99E-05,0,0.0008162,0,0.038643726,0,0,2.33E-05,4.67E-05,4.66E-05,0,9.32E-05,0,0,0,0,0,0,0,0.000233166,4.66E-05,0,0,0,0,0,0,0,0,0,0.001772096,0,0,0,9.32E-05,0.000186521,0,0,0.013385178,0,0.002373549,0,0,0,7.58E-05,0.000852105,0,0,0,2.12E-06,0,0,0,0,0.000103667,0,0,0,3.59E-05,0.000233226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-05,0,0,0,0,0,1.46E-05,0,0,0,0,2.33E-05,0,0,0,0.000103449,0,0,0,0,0,0,0,0,0,0,0.000741762,0,0,0,0,0,7.78E-06,0,0,0,0,0,0,9.33E-06,0,0,0,2.34E-05,0,0,1.17E-05,0,0,0,0,0,0,0,4.67E-05,0,0,0,0,0,0,0,0,0.000139902,0,0,0,0,0,0,0,4.67E-05,0,0,0,0,0,0,2.34E-05,0,0.001376839,0,0,0,0,0,0.005200902,0,0,0,0,9.33E-05,0,0,0,0,0
